,positive,negative,neutral
3323,-0.41093066,1.0158204,-0.14593093
3324,-0.491072,1.0296656,-0.11957006
3325,-0.46027136,1.0423163,-0.1264654
3326,-0.4423519,1.0134051,-0.117119804
3327,-0.47244602,1.0220084,-0.16924842
3328,-0.44526765,1.035606,-0.12970082
3329,-0.46354303,1.0564786,-0.15200903
3330,-0.49006802,0.9675123,-0.16657515
3331,-0.42459738,0.98473424,-0.14328508
3332,-0.40833807,1.0707377,-0.10559653
3333,-0.46097755,1.0635799,-0.13978343
3334,-0.44516513,1.0576984,-0.16293733
3335,-0.49559647,1.0099703,-0.13209857
3336,-0.40845641,0.9895695,-0.13709213
3337,-0.45894176,1.0360386,-0.11731912
3338,-0.4684221,0.92772704,-0.18713455
3339,-0.4077066,1.1243906,-0.11402644
3340,-0.44821185,1.0519247,-0.14760877
3341,-0.47057086,1.0709165,-0.12029825
3342,-0.4781003,0.98307204,-0.15588613
3343,-0.4519878,1.005824,-0.13905312
3344,-0.42944163,1.0844679,-0.12444301
3345,-0.40670392,1.0433165,-0.14114548
3346,-0.43279892,1.0585519,-0.14059983
3347,-0.4423586,1.0822417,-0.13866301
3348,-0.4878074,1.0263399,-0.15600039
3349,-0.47326156,1.0033108,-0.110884026
3350,-0.43709928,1.0243046,-0.15047373
3351,-0.39886707,1.0331674,-0.07864083
3352,-0.47707176,0.9870401,-0.15484454
3353,-0.428549,1.038262,-0.14475386
3354,-0.45661747,1.0041744,-0.14274804
3355,-0.43070334,1.0490363,-0.108037814
3356,-0.456504,1.0258826,-0.12917669
3357,-0.47863042,0.9725204,-0.148686
3358,-0.4649253,1.0546824,-0.12397559
3359,-0.44994956,1.0096781,-0.15477918
3360,-0.4879196,1.0167127,-0.14309688
3361,-0.46682715,1.055291,-0.108111784
3362,-0.44948736,0.9554092,-0.16185547
3363,-0.41929218,1.017747,-0.13490714
3364,-0.4268371,1.0347315,-0.15058024
3365,-0.47673142,0.97391295,-0.12706919
3366,-0.45199275,1.0184889,-0.10638259
3367,-0.43369782,1.086563,-0.12565483
3368,-0.45118976,1.0168955,-0.12762408
3369,-0.4620462,0.98225194,-0.13414066
3370,-0.47637823,1.040505,-0.16281556
3371,-0.43435115,1.0219756,-0.1428784
3372,-0.43532842,1.0683848,-0.09195049
3373,-0.48306608,0.9711747,-0.19840597
3374,-0.49083352,0.9468258,-0.13434775
3375,-0.50240266,0.9760885,-0.16524376
3376,-0.4652449,1.0460621,-0.09358041
3377,-0.45630363,1.0232707,-0.12467773
3378,-0.4698902,1.0072807,-0.17284901
3379,-0.4404052,1.0433831,-0.1409008
3380,-0.42843336,1.0251261,-0.17558397
3381,-0.49218088,0.96239907,-0.15718792
3382,-0.46573988,1.0128468,-0.13260211
3383,-0.44684505,1.0359539,-0.123171255
3384,-0.4583617,0.9899575,-0.16256084
3385,-0.4694138,1.0371984,-0.09665482
3386,-0.44396058,0.980367,-0.12283678
3387,-0.46841037,1.0292926,-0.11976798
3388,-0.44480908,1.0475072,-0.11612801
3389,-0.5196651,0.95436954,-0.15964
3390,-0.44819164,1.0211278,-0.11075993
3391,-0.44735664,1.050575,-0.13179858
3392,-0.44284782,1.0291541,-0.12919073
3393,-0.4816113,0.9302295,-0.17736678
3394,-0.46651313,0.9673905,-0.12704344
3395,-0.47684753,1.0142914,-0.13261871
3396,-0.48575664,0.9780213,-0.1524217
3397,-0.44014558,1.0664748,-0.09211005
3398,-0.4420496,1.0399392,-0.11076997
3399,-0.4841888,0.969616,-0.15428211
3400,-0.43663812,1.0168915,-0.109865114
3401,-0.47629952,1.0229049,-0.11111198
3402,-0.44371518,1.0644766,-0.13842027
3403,-0.4465756,1.0282457,-0.12092106
3404,-0.44644707,1.0022663,-0.13325576
3405,-0.48633564,1.013492,-0.15173773
3406,-0.42799747,1.0215985,-0.13717915
3407,-0.5133828,1.0180687,-0.1601202
3408,-0.42835844,1.0086411,-0.1298338
3409,-0.4539488,1.0097418,-0.17071564
3410,-0.46329296,0.9625729,-0.13795038
3411,-0.46051174,1.0387112,-0.1418358
3412,-0.4515236,1.0231016,-0.17681535
3413,-0.4623411,0.9758436,-0.13165249
3414,-0.4446293,1.0579154,-0.1067092
3415,-0.4480846,1.0263108,-0.15990995
3416,-0.49736696,0.9849575,-0.14597236
3417,-0.4645679,1.0253333,-0.15755452
3418,-0.3929965,1.0643638,-0.12033369
3419,-0.48618138,0.96939045,-0.1586018
3420,-0.43674952,1.0583488,-0.118306145
3421,-0.4631061,0.98019886,-0.12793465
3422,-0.41928267,1.0561947,-0.15008853
3423,-0.47865456,1.0384415,-0.1630543
3424,-0.45613497,1.0745841,-0.10858412
3425,-0.45331538,1.0537419,-0.16509761
3426,-0.46000355,0.9727767,-0.17050244
3427,-0.502705,1.0299398,-0.11625759
3428,-0.42707956,0.98892766,-0.11828692
3429,-0.43762776,1.0044798,-0.14579572
3430,-0.42426854,1.0279161,-0.1258805
3431,-0.46520284,0.98534346,-0.11294313
3432,-0.4604408,1.0232426,-0.16092323
3433,-0.47770736,1.0508282,-0.15687428
3434,-0.46014202,1.0015638,-0.07743697
3435,-0.4339654,1.0438092,-0.0839899
3436,-0.47019553,1.0157355,-0.15542088
3437,-0.4006066,1.0385345,-0.14887406
3438,-0.47808748,1.0111768,-0.19476493
3439,-0.45032245,1.0124477,-0.12781642
3440,-0.43119246,1.0189809,-0.115196064
3441,-0.4386739,1.0798656,-0.13350148
3442,-0.4661569,1.0295783,-0.13665794
3443,-0.5166155,0.97107726,-0.131519
3444,-0.44594392,1.0784818,-0.14714928
3445,-0.41495013,1.0645266,-0.09841372
3446,-0.5015576,0.99814266,-0.13715227
3447,-0.42403102,1.0687795,-0.128338
3448,-0.47816825,1.006407,-0.16384758
3449,-0.43384445,1.0892158,-0.11804052
3450,-0.46851313,1.0138636,-0.1474997
3451,-0.4684347,0.94060785,-0.12520443
3452,-0.45416862,1.0238961,-0.14640449
3453,-0.51410216,1.0159141,-0.14592855
3454,-0.48824644,0.993445,-0.117641255
3455,-0.43783897,1.0319636,-0.11117189
3456,-0.4358226,1.0241071,-0.12615322
3457,-0.49229804,0.99031025,-0.11832608
3458,-0.46024728,0.9950073,-0.1328436
3459,-0.47022346,0.9794422,-0.15607665
3460,-0.49406666,1.0322855,-0.12539624
3461,-0.45043516,1.037481,-0.17478158
3462,-0.4853062,0.9752236,-0.17178555
3463,-0.46363693,1.0155982,-0.1284995
3464,-0.44737315,1.0431255,-0.15136243
3465,-0.5021049,0.96482927,-0.18695031
3466,-0.4138617,1.0314652,-0.14364015
3467,-0.47723758,1.017256,-0.099150375
3468,-0.47530475,0.9640819,-0.18593396
3469,-0.46875626,0.97354156,-0.12511618
3470,-0.44545084,1.0271934,-0.14774348
3471,-0.43767977,1.0021158,-0.14761145
3472,-0.42482275,1.0606598,-0.12962808
3473,-0.41161558,1.0439453,-0.07338251
3474,-0.46650365,1.0230594,-0.12396319
3475,-0.474087,1.0055653,-0.14570595
3476,-0.43038607,1.039822,-0.15230261
3477,-0.4800835,1.0192946,-0.13656668
3478,-0.42248017,1.06453,-0.12224071
3479,-0.44412294,1.0448383,-0.09747501
3480,-0.4221707,1.0535486,-0.09073277
3481,-0.4702149,0.96615964,-0.12675749
3482,-0.4629695,1.0531211,-0.13733499
3483,-0.45955956,1.0596565,-0.07815178
3484,-0.45057064,1.0406256,-0.13307069
3485,-0.47073746,0.9865643,-0.16196124
3486,-0.43100172,1.0356019,-0.118989095
3487,-0.45992303,1.01689,-0.1614991
3488,-0.46977434,0.97618115,-0.14524849
3489,-0.50627565,0.9836636,-0.14253993
3490,-0.50766,0.97552943,-0.15725501
3491,-0.4898694,1.0501475,-0.1292829
3492,-0.44625115,1.064397,-0.10329391
3493,-0.47331238,1.0010912,-0.123879984
3494,-0.45581654,1.0150721,-0.13499878
3495,-0.41061282,1.0576473,-0.11800788
3496,-0.49262637,0.98292404,-0.1461855
3497,-0.4762183,1.0317675,-0.13093068
3498,-0.4803982,1.0087332,-0.17213295
3499,-0.45208165,1.0478145,-0.16502087
3500,-0.48856312,1.0021881,-0.105697855
3501,-0.45158106,1.0334666,-0.122902706
3502,-0.4611846,1.0354358,-0.14627795
3503,-0.47562855,1.0389636,-0.11859037
3504,-0.48370028,0.9998108,-0.15215437
3505,-0.42642343,1.0360928,-0.086083576
3506,-0.44510794,1.0524294,-0.13635503
3507,-0.47379354,1.032092,-0.09209384
3508,-0.43058512,1.0510005,-0.097490236
3509,-0.45159245,1.049095,-0.12945382
3510,-0.48491478,1.0079455,-0.13257311
3511,-0.46313745,0.9817454,-0.15381075
3512,-0.4443243,1.0835506,-0.12911905
3513,-0.44373548,1.0382129,-0.10913621
3514,-0.47861907,0.9942904,-0.12861331
3515,-0.48947668,0.9878062,-0.20734031
3516,-0.47011364,1.0297424,-0.12479858
3517,-0.46713305,1.0458314,-0.12941794
3518,-0.4450335,1.0396613,-0.13690339
3519,-0.48178604,0.99518925,-0.12026803
3520,-0.44506902,1.0524898,-0.11953567
3521,-0.48358822,0.9863398,-0.16790314
3522,-0.4367121,1.0794269,-0.1512156
3523,-0.4764018,0.9843407,-0.14958026
3524,-0.46142775,1.0427141,-0.13444208
3525,-0.44024357,1.0282303,-0.15058573
3526,-0.4263719,1.0697914,-0.11802937
3527,-0.41463956,1.0118207,-0.16016991
3528,-0.4507771,0.9755546,-0.16499354
3529,-0.41954863,1.0154663,-0.1320103
3530,-0.46348614,1.0703664,-0.118373916
3531,-0.437617,1.0535022,-0.1223775
3532,-0.45449096,1.0398118,-0.14827798
3533,-0.49449933,0.98559445,-0.1545162
3534,-0.45496833,1.0151995,-0.1026216
3535,-0.46912962,1.0445188,-0.12657414
3536,-0.47796407,1.0172703,-0.1731595
3537,-0.44217637,0.97103554,-0.15367986
3538,-0.49079007,0.98164964,-0.14881401
3539,-0.47032022,0.9959116,-0.1696154
3540,-0.4451263,0.99714,-0.13082625
3541,-0.47547227,1.0063494,-0.16699319
3542,-0.47264898,1.0083728,-0.15369768
3543,-0.4663307,0.97789437,-0.1261562
3544,-0.4649596,1.0232834,-0.095742
3545,-0.46361482,1.0224584,-0.1124752
3546,-0.45202374,1.051904,-0.09346001
3547,-0.4409249,1.0427424,-0.102991685
3548,-0.47606295,1.0311571,-0.15149619
3549,-0.49112532,0.98303807,-0.17110826
3550,-0.4574988,0.9834717,-0.14905007
3551,-0.4057799,1.1042728,-0.099483
3552,-0.44557083,1.0629869,-0.14158757
3553,-0.4364788,1.0532517,-0.114190295
3554,-0.47906804,1.0324559,-0.12982447
3555,-0.4538352,1.0529102,-0.12824745
3556,-0.4638409,0.9900629,-0.16963588
3557,-0.50449497,1.0292944,-0.10889949
3558,-0.47752523,0.9937478,-0.17056687
3559,-0.44268048,1.0210038,-0.13104449
3560,-0.46092892,1.0041825,-0.15440337
3561,-0.49760383,0.97662586,-0.18066685
3562,-0.5288354,1.0153878,-0.15887626
3563,-0.4097447,1.0200799,-0.15233617
3564,-0.41318563,1.0646775,-0.09704481
3565,-0.43578166,1.0058376,-0.1339901
3566,-0.45432353,0.9960374,-0.1200815
3567,-0.44903398,1.0387337,-0.10196026
3568,-0.4728731,1.0336554,-0.14364187
3569,-0.4469923,1.0321281,-0.14885606
3570,-0.46284136,1.0581187,-0.105379835
3571,-0.45445806,1.0067098,-0.1671287
3572,-0.4389768,1.055725,-0.09435387
3573,-0.47341713,1.0060647,-0.16983517
3574,-0.43970358,1.0127751,-0.1208633
3575,-0.46067137,1.017582,-0.13668908
3576,-0.45800442,1.0332026,-0.15297736
3577,-0.47824287,0.9647439,-0.11079197
3578,-0.4375329,1.0240753,-0.14142393
3579,-0.45310593,1.0535749,-0.11167671
3580,-0.422701,1.0375766,-0.15202971
3581,-0.4898643,1.0043402,-0.21262164
3582,-0.4196711,1.0345155,-0.14202069
3583,-0.42397338,1.0553763,-0.075898066
3584,-0.47146842,1.0106874,-0.1560358
3585,-0.46792912,1.0080526,-0.113275245
3586,-0.47470927,0.9714035,-0.11799027
3587,-0.4266547,1.0494368,-0.111283585
3588,-0.40760654,0.9966666,-0.11975299
3589,-0.4621137,1.0344013,-0.16916014
3590,-0.45213747,1.038711,-0.13698675
3591,-0.47289306,1.018923,-0.10456024
3592,-0.46117306,1.0455809,-0.108441874
3593,-0.5019273,1.0139279,-0.16079374
3594,-0.46162695,1.0478435,-0.12545745
3595,-0.40825492,1.0224224,-0.08180936
3596,-0.44684377,1.045689,-0.122079924
3597,-0.46703798,1.0311807,-0.10198729
3598,-0.46927154,1.0574995,-0.10682641
3599,-0.41557893,1.0270808,-0.11419387
3600,-0.44394076,1.0172281,-0.14692627
3601,-0.45250767,0.95263726,-0.13439475
3602,-0.46312308,0.99281377,-0.14270233
3603,-0.46475685,1.045353,-0.14812075
3604,-0.43406647,1.001403,-0.17101218
3605,-0.46631736,1.0291461,-0.13523032
3606,-0.4958804,0.9698096,-0.16270904
3607,-0.42111155,1.0614882,-0.14132152
3608,-0.44460204,1.0022277,-0.16612817
3609,-0.44686842,1.0409349,-0.13108768
3610,-0.44482374,1.0694537,-0.09563677
3611,-0.47127938,0.964531,-0.14526139
3612,-0.44983727,1.027384,-0.14107974
3613,-0.4357097,1.0257741,-0.14838253
3614,-0.4403059,1.0325769,-0.16221471
3615,-0.40251628,1.0568364,-0.09061815
3616,-0.41906834,1.0717748,-0.11464374
3617,-0.47287434,1.0391318,-0.14211757
3618,-0.4709208,1.0475587,-0.11187129
3619,-0.4565807,1.0406929,-0.15822156
3620,-0.48147404,1.0070652,-0.16490678
3621,-0.44559336,1.0410249,-0.13713486
3622,-0.41121763,1.0854294,-0.10300617
3623,-0.42840278,1.0176916,-0.074481025
3624,-0.4494987,0.94344044,-0.17733844
3625,-0.42588556,1.0648352,-0.11521466
3626,-0.48134086,1.0222242,-0.10541047
3627,-0.3976661,1.0660112,-0.11898427
3628,-0.45559734,1.0038878,-0.1612718
3629,-0.4765321,0.9701095,-0.16037042
3630,-0.4336871,1.041686,-0.14697532
3631,-0.49727467,0.96852,-0.15702085
3632,-0.45646393,1.0131873,-0.12074117
3633,-0.4873838,0.96673805,-0.13416223
3634,-0.4526114,1.0240543,-0.13848056
3635,-0.47647065,1.0050856,-0.16750036
3636,-0.47729534,1.0364201,-0.12917943
3637,-0.46822333,1.0481149,-0.13713928
3638,-0.47903556,0.97694355,-0.11781679
3639,-0.48726818,1.0032343,-0.15562646
3640,-0.44454134,1.0049791,-0.16101415
3641,-0.44073385,1.0709107,-0.11308949
3642,-0.46447277,0.9675273,-0.14179276
3643,-0.5089533,0.96686924,-0.19691788
3644,-0.44334322,1.0816573,-0.10043953
3645,-0.4297762,1.0580982,-0.14397664
3646,-0.48111197,0.9974374,-0.15194337
3647,-0.47815087,0.9877259,-0.1242096
3648,-0.4225206,1.0292751,-0.17573129
3649,-0.46806383,1.0482072,-0.13030623
3650,-0.41921684,0.98397243,-0.107392475
3651,-0.42323822,1.0345002,-0.09089066
3652,-0.43362784,1.0048307,-0.11270814
3653,-0.4376335,1.0457102,-0.15887131
3654,-0.45362037,0.99809355,-0.1517175
3655,-0.44792533,1.0722702,-0.107329234
3656,-0.43978214,1.0846292,-0.117167816
3657,-0.50816846,0.97929233,-0.2087077
3658,-0.47966585,1.0157061,-0.18625937
3659,-0.45960608,0.9884216,-0.19970895
3660,-0.4611597,1.0121006,-0.11795975
3661,-0.42958158,0.9743262,-0.11389144
3662,-0.43147004,1.0342214,-0.15996365
3663,-0.4469778,0.9515613,-0.1528766
3664,-0.48594844,1.0330906,-0.14072941
3665,-0.4800178,0.9744782,-0.19735081
3666,-0.43959183,0.95576006,-0.16448979
3667,-0.4684878,0.9818063,-0.1390358
3668,-0.42384478,1.0723255,-0.10681991
3669,-0.40787125,1.0230856,-0.14574195
3670,-0.4774619,0.96313554,-0.10649313
3671,-0.44224375,1.0312606,-0.13593377
3672,-0.41950446,1.0225205,-0.14208795
3673,-0.4553159,1.0124197,-0.12498744
3674,-0.45936787,1.049776,-0.1339647
3675,-0.44127762,1.0648881,-0.16337322
3676,-0.452303,1.0271724,-0.12864129
3677,-0.4780249,1.0118922,-0.15001132
3678,-0.44460067,1.0383769,-0.13620524
3679,-0.44056094,0.95679253,-0.15193473
3680,-0.46288264,1.0152055,-0.15376525
3681,-0.4194736,1.0261123,-0.12647961
3682,-0.43342662,1.058599,-0.11891113
3683,-0.44165438,1.0019535,-0.096163735
3684,-0.4642656,1.0303369,-0.14664294
3685,-0.46778882,1.0047965,-0.16033895
3686,-0.40890855,1.030368,-0.18053405
3687,-0.48668844,0.9681731,-0.1429499
3688,-0.47626013,0.98402494,-0.15408967
3689,-0.46052533,1.0269215,-0.13504393
3690,-0.44950974,1.0105423,-0.113737956
3691,-0.45944923,1.0266315,-0.16611312
3692,-0.5003907,0.96949106,-0.18126483
3693,-0.47200635,1.0164227,-0.14094163
3694,-0.42530072,1.0559286,-0.12106891
3695,-0.4766701,1.0070282,-0.14113925
3696,-0.45941997,0.98342305,-0.14811741
3697,-0.4834823,1.0241472,-0.16914539
3698,-0.44777966,1.0210034,-0.14604549
3699,-0.45505822,1.022859,-0.13962127
3700,-0.41126674,1.0501896,-0.12570061
3701,-0.4556746,1.0722115,-0.15959592
3702,-0.4374679,1.087277,-0.11435519
3703,-0.45460314,1.0352885,-0.13174646
3704,-0.48133937,1.0172987,-0.089849845
3705,-0.42837024,1.0703212,-0.079209074
3706,-0.47617424,1.0125337,-0.16930191
3707,-0.50028753,0.9923472,-0.17950587
3708,-0.47577488,0.9898166,-0.16526102
3709,-0.45103404,1.0085962,-0.14127617
3710,-0.4742312,0.99900085,-0.15758301
3711,-0.46552363,1.0014564,-0.17650418
3712,-0.48371074,1.0043163,-0.15691681
3713,-0.44232553,1.0433877,-0.13130544
3714,-0.4674422,0.9997701,-0.13224874
3715,-0.48437676,1.0150008,-0.11317216
3716,-0.45570147,1.0323849,-0.14388342
3717,-0.46288288,1.0391808,-0.14116843
3718,-0.4282146,1.0465236,-0.10309015
3719,-0.45439386,1.0531915,-0.16018923
3720,-0.3988732,1.040131,-0.08510332
3721,-0.4855078,1.0136251,-0.15654056
3722,-0.41347694,1.0352575,-0.10286076
3723,-0.4989745,0.9803042,-0.15573023
3724,-0.49719113,0.984425,-0.18548895
3725,-0.4570202,1.0510722,-0.10594584
3726,-0.47834957,1.0020357,-0.1344137
3727,-0.4550135,1.0762519,-0.12549312
3728,-0.47179157,1.0241263,-0.14236964
3729,-0.49548703,1.0204111,-0.1583985
3730,-0.4083353,1.0346565,-0.13858737
3731,-0.4576638,1.0045104,-0.12167288
3732,-0.43249506,1.0207832,-0.15681125
3733,-0.4019096,1.0620202,-0.13207804
3734,-0.45665288,1.0677106,-0.11592661
3735,-0.46632576,1.00105,-0.13389431
3736,-0.45407748,1.0089369,-0.14016713
3737,-0.42178077,1.0510585,-0.12589885
3738,-0.44915774,0.9863714,-0.15700199
3739,-0.43931994,1.0228088,-0.16415028
3740,-0.42336914,1.0579083,-0.13519199
3741,-0.45883945,1.0336901,-0.16612314
3742,-0.4488299,1.0458637,-0.07472886
3743,-0.4997682,0.9608525,-0.15850903
3744,-0.4774744,0.9910141,-0.12727346
3745,-0.40949875,1.0507656,-0.10989092
3746,-0.43569416,1.0749935,-0.13292705
3747,-0.4506747,0.96470577,-0.1404668
3748,-0.43870342,1.0672592,-0.10221429
3749,-0.45432773,1.0483103,-0.12012668
3750,-0.4631403,1.0038905,-0.13854142
3751,-0.41269806,1.036066,-0.13070618
3752,-0.44311696,1.0234165,-0.13509394
3753,-0.42426062,1.0221155,-0.096757725
3754,-0.42480505,1.0222381,-0.14655088
3755,-0.44593504,0.9906303,-0.17845096
3756,-0.45275846,0.9983347,-0.10533206
3757,-0.47736686,1.0059491,-0.15145098
3758,-0.4432899,0.99849635,-0.1719748
3759,-0.45928192,1.055398,-0.11871676
3760,-0.42514622,1.0388072,-0.14867567
3761,-0.51955837,0.9291784,-0.13675608
3762,-0.43746957,1.0221888,-0.16306792
3763,-0.41157383,1.0315722,-0.12182303
3764,-0.4507454,1.0592839,-0.1404322
3765,-0.4307182,1.0042619,-0.1819384
3766,-0.47704706,1.0148621,-0.14147924
3767,-0.45829874,0.94178003,-0.12146135
3768,-0.4609165,1.0211537,-0.12754188
3769,-0.44563138,1.0605146,-0.09473114
3770,-0.47962356,1.0249213,-0.14364313
3771,-0.5010609,1.000894,-0.11639695
3772,-0.4726572,1.0024444,-0.14406048
3773,-0.48315915,1.018647,-0.12548135
3774,-0.47920662,0.99468076,-0.12985228
3775,-0.45092916,1.0546074,-0.119229004
3776,-0.44546762,1.0223327,-0.12987913
3777,-0.47014397,0.9911031,-0.12979706
3778,-0.45338047,0.99716556,-0.12230669
3779,-0.4180097,1.0486442,-0.13255785
3780,-0.43586814,1.0478615,-0.1327201
3781,-0.43706942,1.0353252,-0.14652802
3782,-0.46441245,1.0320506,-0.1355678
3783,-0.4967668,0.9912278,-0.15780796
3784,-0.44903618,1.0629747,-0.14240624
3785,-0.4690513,1.0319493,-0.14165236
3786,-0.42571002,1.0586504,-0.11563064
3787,-0.4523185,1.015541,-0.13490392
3788,-0.47483447,0.987826,-0.16761036
3789,-0.4880075,0.9645713,-0.19426425
3790,-0.43328092,1.0181346,-0.12451996
3791,-0.47506633,1.0155602,-0.12119986
3792,-0.457361,1.0495744,-0.15419634
3793,-0.4480601,1.0161479,-0.13899831
3794,-0.45042855,1.0464767,-0.15043713
3795,-0.43954808,1.0257802,-0.14514591
3796,-0.43242264,1.0384679,-0.0951298
3797,-0.45749205,0.9864039,-0.14684118
3798,-0.48740956,1.0463465,-0.16897626
3799,-0.44767404,1.0385605,-0.10863118
3800,-0.46243662,1.0464882,-0.12861459
3801,-0.4548183,1.0489832,-0.100350246
3802,-0.4422955,1.078105,-0.074634686
3803,-0.47401443,1.0050794,-0.18419002
3804,-0.4857549,0.9760602,-0.12721471
3805,-0.46221402,1.0001407,-0.17096145
3806,-0.4722581,1.0046817,-0.12969925
3807,-0.42426005,1.0543258,-0.0942546
3808,-0.4721427,1.0053422,-0.1455328
3809,-0.47719052,1.0097059,-0.15425242
3810,-0.4351303,1.073145,-0.06652187
3811,-0.45091873,1.0359136,-0.16306634
3812,-0.47508502,0.99115735,-0.15113245
3813,-0.40230837,1.0752274,-0.070992306
3814,-0.45178062,1.0326328,-0.14060812
3815,-0.48361808,0.9893145,-0.15140153
3816,-0.46566576,1.0173837,-0.1572781
3817,-0.4566973,1.0127101,-0.15020214
3818,-0.43794698,0.98115665,-0.103643134
3819,-0.4271209,1.0147159,-0.1162806
3820,-0.416165,1.0285066,-0.09595947
3821,-0.43753216,1.014435,-0.1751272
3822,-0.4774095,1.0177064,-0.15917991
3823,-0.44053763,1.0399678,-0.13072564
3824,-0.46427202,1.0547739,-0.1503966
3825,-0.45993793,1.0531539,-0.14789294
3826,-0.48224986,0.9819731,-0.11644353
3827,-0.4664278,1.0328114,-0.14972399
3828,-0.45525986,0.98252064,-0.18492238
3829,-0.45881683,1.0162638,-0.15170734
3830,-0.4422287,1.055421,-0.11520122
3831,-0.46079147,1.0342414,-0.15101571
3832,-0.4652141,0.9890126,-0.12695716
3833,-0.4425389,1.0349725,-0.14414044
3834,-0.48954725,0.95653373,-0.17863558
3835,-0.44631743,1.014382,-0.14547537
3836,-0.45798147,1.054928,-0.14151405
3837,-0.48382404,0.9699181,-0.17692621
3838,-0.44851628,1.0538125,-0.09647967
3839,-0.493402,1.0407763,-0.13839023
3840,-0.44668537,0.9610277,-0.16383247
3841,-0.5030528,1.0073888,-0.12048943
3842,-0.4676581,1.0339721,-0.12578438
3843,-0.45048088,1.0534091,-0.122631684
3844,-0.4557284,1.0708131,-0.15420602
3845,-0.46056423,1.0187815,-0.13985656
3846,-0.4189251,1.0357505,-0.14415805
3847,-0.4587642,1.0382884,-0.12617
3848,-0.45046628,1.00605,-0.13091509
3849,-0.50644517,0.9822435,-0.14456736
3850,-0.47886425,0.93930244,-0.14378746
3851,-0.46486175,1.0699947,-0.09041266
3852,-0.49760014,1.0309949,-0.16203578
3853,-0.4846893,1.0504667,-0.15150036
3854,-0.5129478,0.9828669,-0.21398054
3855,-0.46772665,1.0563029,-0.11713265
3856,-0.46837604,0.99889946,-0.15793584
3857,-0.4769402,0.9981668,-0.13528417
3858,-0.46261713,1.0418023,-0.15426789
3859,-0.44962835,1.0025686,-0.15753187
3860,-0.42230606,1.0621952,-0.12335174
3861,-0.46090287,1.0392452,-0.10897426
3862,-0.46606368,1.0634085,-0.13020329
3863,-0.48961836,0.9997906,-0.15915968
3864,-0.40509114,1.0629493,-0.12504135
3865,-0.46370465,1.0182705,-0.13138951
3866,-0.4829011,1.044323,-0.11244048
3867,-0.38770968,1.0798732,-0.12720944
3868,-0.5361945,0.9433003,-0.14458774
3869,-0.43587127,1.0237348,-0.114637956
3870,-0.4496827,1.0633446,-0.109569594
3871,-0.4953406,1.0170224,-0.14283805
3872,-0.4602497,0.9849723,-0.15590666
3873,-0.4688001,1.0407791,-0.15226258
3874,-0.42023444,1.0382909,-0.11824791
3875,-0.46967053,1.0248951,-0.1530181
3876,-0.45872682,1.0090071,-0.12306784
3877,-0.45221663,1.0012808,-0.078287676
